PATH,ROW,geometry,STATE,STATE_GEOCODE,Avg_CC_Jan,Avg_CC_Feb,Avg_CC_Mar,Avg_CC_Apr,Avg_CC_May,Avg_CC_Jun,Avg_CC_Jul,Avg_CC_Aug,Avg_CC_Sep,Avg_CC_Oct,Avg_CC_Nov,Avg_CC_Dec,CC_Level_Jan,CC_Level_Feb,CC_Level_Mar,CC_Level_Apr,CC_Level_May,CC_Level_Jun,CC_Level_Jul,CC_Level_Aug,CC_Level_Sep,CC_Level_Oct,CC_Level_Nov,CC_Level_Dec,Avg_CC_Summer,CC_Level_Summer,Avg_CC_Autumn,CC_Level_Autumn,Avg_CC_Winter,CC_Level_Winter,Avg_CC_Spring,CC_Level_Spring,ProbCC_30_Jan,ProbCC_30_Feb,ProbCC_30_Mar,ProbCC_30_Apr,ProbCC_30_May,ProbCC_30_Jun,ProbCC_30_Jul,ProbCC_30_Aug,ProbCC_30_Sep,ProbCC_30_Oct,ProbCC_30_Nov,ProbCC_30_Dec
230,61,"POLYGON ((-57.75864517721906 -0.8803834372063642, -58.04924772460074 -2.251703067306647, -58.0652 -2.32698, -59.7113 -2.08785, -59.69530027036141 -2.012589942523172, -59.3878 -0.56616, -59.38773523009554 -0.5661694089792512, -57.7427 -0.80514, -57.75864517721906 -0.8803834372063642))",AM,13,64.21,76.29,71.08,92.82,52.92,43.93,49.09,41.42,51.12,42.9,50.55,70.0,6,7,7,9,5,4,4,4,5,4,5,6,69.61,6,72.24,7,45.1,4,48.28,4,16.67,11.11,0.0,0.0,16.67,23.08,35.71,45.45,33.33,36.36,27.27,16.67
230,62,"POLYGON ((-58.37164548222307 -3.773563393184172, -60.0198 -3.53415, -60.01669438651933 -3.519587961900917, -59.69530027036141 -2.012589942523172, -58.04924772460074 -2.251703067306647, -58.0492 -2.25171, -58.3716 -3.77357, -58.37164548222307 -3.773563393184172))",AM,13,67.11,71.41,69.58,86.57,53.88,42.0,36.34,31.85,50.48,48.5,62.44,74.36,6,7,6,8,5,4,3,3,5,4,6,7,70.92,7,70.01,7,36.98,3,53.44,5,25.0,11.11,0.0,0.0,25.0,38.46,57.14,63.64,33.33,27.27,10.0,8.33
230,63,"POLYGON ((-58.37164548222307 -3.773563393184172, -58.66225153129118 -5.144872514214652, -58.6782 -5.22013, -60.32948556862973 -4.980252096407135, -60.3295 -4.98025, -60.01669438651933 -3.519587961900917, -60.0037 -3.45891, -58.3557 -3.69832, -58.37164548222307 -3.773563393184172))",AM,13,64.36,76.11,59.74,83.15,56.86,36.88,29.82,29.49,48.53,46.85,59.16,75.33,6,7,5,8,5,3,2,2,4,4,5,7,71.56,7,66.58,6,32.14,3,51.19,5,25.0,0.0,0.0,0.0,33.33,61.54,57.14,45.45,33.33,36.36,20.0,8.33
230,64,"POLYGON ((-58.96922878912046 -6.591365818168057, -58.98244155435122 -6.653614304962486, -58.9852 -6.66661, -58.98520601034025 -6.666609126950335, -60.6406 -6.42615, -60.6275760135818 -6.365621291718765, -60.32948556862973 -4.980252096407135, -60.3133 -4.90503, -58.66225153129118 -5.144872514214652, -58.6622 -5.14488, -58.96922878912046 -6.591365818168057))",AM,13,75.1,81.3,65.85,80.34,46.93,32.65,14.17,19.24,40.75,45.89,50.48,73.15,7,8,6,8,4,3,1,1,4,4,5,7,76.08,7,64.37,6,21.96,2,45.41,4,8.33,0.0,8.33,0.0,41.67,53.85,78.57,81.82,58.33,45.45,30.0,16.67
230,65,"POLYGON ((-60.94175200181409 -7.817916508811275, -60.6275760135818 -6.365621291718765, -60.6244 -6.35094, -58.96922878912046 -6.591365818168057, -58.9692 -6.59137, -58.98244155435122 -6.653614304962486, -58.98520601034025 -6.666609126950335, -59.2929 -8.11298, -59.29295515546097 -8.112971987593921, -60.9534 -7.87176, -60.94175200181409 -7.817916508811275))",AM,13,88.0,81.51,62.66,83.86,47.36,32.16,4.4,12.82,30.31,48.1,64.83,77.72,8,8,6,8,4,3,0,1,3,4,6,7,82.49,8,64.16,6,16.34,1,46.7,4,0.0,0.0,0.0,0.0,38.46,53.85,100.0,90.91,66.67,54.55,10.0,8.33
230,66,"POLYGON ((-59.58544804666536 -9.48391302106616, -59.59651139804078 -9.535767964637023, -59.6015 -9.559150000000001, -59.60152166483049 -9.559146853088487, -61.26829653637288 -9.317040503107011, -61.2683 -9.31704, -60.94175200181409 -7.817916508811275, -60.9371 -7.79656, -59.2769 -8.03772, -59.29295515546097 -8.112971987593921, -59.58544804666536 -9.48391302106616))",AM,13,82.85,75.21,47.14,79.16,43.01,26.72,7.21,9.69,20.54,46.36,59.69,79.59,8,7,4,7,4,2,0,0,2,4,5,7,79.58,7,56.07,5,14.6,1,41.01,4,0.0,11.11,33.33,8.33,38.46,61.54,92.86,90.91,66.67,36.36,30.0,18.18
230,67,"POLYGON ((-61.56889708335748 -10.68680042363374, -61.26829653637288 -9.317040503107011, -61.2518 -9.24187, -59.58544804666536 -9.48391302106616, -59.5854 -9.483919999999999, -59.59651139804078 -9.535767964637023, -59.60152166483049 -9.559146853088487, -59.89528155148827 -10.9298881548863, -59.9114 -11.0051, -61.5854 -10.762, -61.56889708335748 -10.68680042363374))",MT,51,79.42,74.72,58.99,73.05,33.74,26.18,5.42,16.51,18.06,41.72,71.38,60.08,7,7,5,7,3,2,0,1,1,4,7,6,71.45,7,54.68,5,15.73,1,42.11,4,0.0,11.11,25.0,8.33,46.15,69.23,100.0,72.73,75.0,54.55,20.0,18.18
230,68,"POLYGON ((-60.20650674543855 -12.37559902026716, -60.20767929081218 -12.38104428517939, -60.2227 -12.4508, -60.22278641216927 -12.45078745290166, -61.9052 -12.2065, -61.89490451404094 -12.15997591432652, -61.5689 -10.6868, -61.56889708335748 -10.68680042363374, -59.89528155148827 -10.9298881548863, -59.8952 -10.9299, -60.20650674543855 -12.37559902026716))",RO,11,84.36,73.51,55.72,57.78,31.57,19.22,1.53,13.41,24.41,36.61,71.97,67.39,8,7,5,5,3,1,0,1,2,3,7,6,75.41,7,48.11,4,11.02,1,42.89,4,0.0,10.0,23.08,16.67,38.46,69.23,100.0,90.91,58.33,45.45,10.0,18.18
230,69,"POLYGON ((-60.51960748799741 -13.82108438675674, -60.53542704772281 -13.89411658006094, -60.5359 -13.8963, -60.53590321351718 -13.89629953313877, -62.2278 -13.6505, -62.21355387173587 -13.58671362198976, -61.89490451404094 -12.15997591432652, -61.8885 -12.1313, -60.20650674543855 -12.37559902026716, -60.2065 -12.3756, -60.20767929081218 -12.38104428517939, -60.22278641216927 -12.45078745290166, -60.51960748799741 -13.82108438675674))",RO,11,80.73,71.04,65.47,55.1,33.58,25.97,7.25,11.87,38.45,30.29,74.99,66.54,8,7,6,5,3,2,0,1,3,3,7,6,72.92,7,51.29,5,14.99,1,47.63,4,0.0,11.11,15.38,25.0,46.15,61.54,92.86,90.91,50.0,63.64,9.09,16.67
231,58,"POLYGON ((-58.68920246063994 2.01260035744379, -60.3353 2.25172, -60.31935776737389 2.326973865212074, -60.02884316288205 3.698321743599048, -60.0129 3.77358, -58.3647 3.53416, -58.36776498907414 3.519788459859325, -58.6892 2.0126, -58.68920246063994 2.01260035744379))",RR,14,67.51,77.42,68.83,80.89,70.88,73.49,66.7,34.18,32.98,44.69,59.89,60.46,6,7,6,8,7,7,6,3,3,4,5,6,68.68,6,73.59,7,58.58,5,46.21,4,0.0,0.0,9.09,0.0,15.38,0.0,0.0,58.33,50.0,25.0,18.18,30.0
231,59,"POLYGON ((-58.68920246063994 2.01260035744379, -58.98193228359266 0.6360736445608171, -58.9968 0.56616, -60.64186776007168 0.8051353165776721, -60.6419 0.80514, -60.3194 2.32698, -60.31935776737389 2.326973865212074, -58.6732 2.08785, -58.68920246063994 2.01260035744379))",RR,14,65.85,72.42,74.41,80.31,85.26,67.09,62.01,32.26,31.0,48.74,54.62,54.3,6,7,7,8,8,6,6,3,3,4,5,5,64.54,6,80.29,8,54.81,5,45.33,4,0.0,9.09,0.0,8.33,0.0,0.0,7.14,45.45,70.0,41.67,27.27,30.0
231,60,"POLYGON ((-58.98193228359266 0.6360736445608171, -59.28773223992832 -0.8051353165776722, -59.3037 -0.88039, -60.9488 -0.64141, -60.94766771640732 -0.6360736445607665, -60.64186776007168 0.8051353165776721, -60.6259 0.88039, -58.9808 0.64141, -58.98193228359266 0.6360736445608171))",RR,14,54.06,67.9,56.87,70.9,64.3,60.58,46.56,33.54,25.34,46.29,47.6,48.08,5,6,5,7,6,6,4,3,2,4,4,4,56.86,5,64.04,6,47.24,4,40.38,4,33.33,9.09,18.18,9.09,23.08,16.67,42.86,36.36,70.0,41.67,27.27,40.0
231,61,"POLYGON ((-59.610244287841 -2.32697356666783, -61.2564 -2.08785, -61.24039547650233 -2.01259065710392, -60.94766771640732 -0.6360736445607665, -60.9328 -0.56616, -59.28773223992832 -0.8051353165776722, -59.2877 -0.80514, -59.6102 -2.32698, -59.610244287841 -2.32697356666783))",AM,13,55.14,66.1,47.06,66.86,68.19,52.33,43.29,33.59,39.19,55.49,52.13,66.87,5,6,4,6,6,5,4,3,3,5,5,6,62.35,6,61.13,6,43.32,4,49.43,4,25.0,18.18,18.18,9.09,7.69,30.77,50.0,41.67,40.0,41.67,36.36,10.0
231,62,"POLYGON ((-59.610244287841 -2.32697356666783, -59.90075683711795 -3.698311743599048, -59.9167 -3.77357, -61.5649 -3.53415, -61.56179373226973 -3.519584906848503, -61.2404 -2.01259, -61.24039547650233 -2.01259065710392, -59.5943 -2.25171, -59.610244287841 -2.32697356666783))",AM,13,66.76,67.25,65.76,62.47,70.98,42.53,29.11,35.02,31.57,55.59,43.89,60.98,6,6,6,6,7,4,2,3,3,5,4,6,65.17,6,66.79,6,35.22,3,44.41,4,16.67,18.18,9.09,0.0,7.69,41.67,50.0,50.0,60.0,41.67,54.55,0.0
231,63,"POLYGON ((-59.90075683711795 -3.698311743599048, -59.9007 -3.69832, -60.20734673376597 -5.144873211135746, -60.2233 -5.22013, -61.87458556862973 -4.980252096407134, -61.8746 -4.98025, -61.56179373226973 -3.519584906848503, -61.5488 -3.45891, -59.90075683711795 -3.698311743599048))",AM,13,73.77,57.85,77.95,69.06,69.25,45.51,23.62,34.76,26.69,50.61,38.02,59.75,7,5,7,6,6,4,2,3,2,5,3,5,63.91,6,71.93,7,34.05,3,39.16,3,0.0,27.27,0.0,9.09,7.69,41.67,71.43,41.67,60.0,33.33,45.45,20.0
231,64,"POLYGON ((-60.51432878906844 -6.591365817922951, -60.52754155435121 -6.653614304962455, -60.5303 -6.66661, -60.53030601034025 -6.666609126950335, -62.18567593114052 -6.426153496193034, -62.1857 -6.42615, -61.87458556862973 -4.980252096407134, -61.8584 -4.90503, -60.20734673376597 -5.144873211135746, -60.2073 -5.14488, -60.51432878906844 -6.591365817922951))",AM,13,59.21,68.39,85.89,65.82,63.15,33.67,28.95,22.49,28.58,47.88,40.3,63.48,5,6,8,6,6,3,2,2,2,4,4,6,63.84,6,70.85,7,28.4,2,39.5,3,10.0,9.09,0.0,15.38,23.08,50.0,64.29,66.67,80.0,25.0,36.36,10.0
231,65,"POLYGON ((-62.48631252704507 -7.815439876574526, -62.18567593114052 -6.426153496193034, -62.1694 -6.35094, -60.51432878906844 -6.591365817922951, -60.5143 -6.59137, -60.52754155435121 -6.653614304962455, -60.53030601034025 -6.666609126950335, -60.82198686509855 -8.037707382769881, -60.838 -8.11298, -62.4985 -7.87176, -62.48631252704507 -7.815439876574526))",AM,13,50.86,69.89,84.63,75.07,46.06,25.85,26.17,26.99,32.94,41.9,55.36,64.32,5,6,8,7,4,2,2,2,3,4,5,6,61.69,6,67.72,6,26.33,2,43.67,4,20.0,10.0,0.0,7.69,53.85,66.67,64.29,66.67,50.0,41.67,9.09,30.0
231,66,"POLYGON ((-61.13054325020483 -9.483913717767594, -61.14209463640123 -9.538039450754285, -61.1466 -9.559150000000001, -61.14661686878519 -9.559147549735073, -62.81339653637288 -9.317040503107011, -62.8134 -9.31704, -62.48631252704507 -7.815439876574526, -62.4822 -7.79656, -60.82198686509855 -8.037707382769881, -60.8219 -8.03772, -61.13054325020483 -9.483913717767594))",AM,13,70.4,72.59,78.41,56.19,23.93,25.52,15.23,16.09,16.71,43.3,66.79,67.04,7,7,7,5,2,2,1,1,1,4,6,6,70.01,7,51.46,5,18.92,1,43.07,4,10.0,20.0,18.18,23.08,76.92,69.23,85.71,66.67,70.0,41.67,9.09,20.0
231,67,"POLYGON ((-63.12557272731086 -10.73954767675978, -62.81339653637288 -9.317040503107011, -62.7969 -9.24187, -61.13054325020483 -9.483913717767594, -61.1305 -9.483919999999999, -61.14209463640123 -9.538039450754285, -61.14661686878519 -9.559147549735073, -61.4564 -11.0051, -61.45649022242618 -11.00508689858921, -63.1305 -10.762, -63.12557272731086 -10.73954767675978))",RO,11,53.56,80.48,83.35,54.64,24.86,24.23,17.75,10.22,19.93,51.97,67.0,69.76,5,8,8,5,2,2,1,1,1,5,6,6,67.93,6,52.71,5,17.59,1,47.27,4,20.0,10.0,9.09,30.77,69.23,69.23,78.57,91.67,70.0,33.33,18.18,20.0
231,68,"POLYGON ((-61.75160674542639 -12.37559902021068, -61.75277929081187 -12.38104428517794, -61.7678 -12.4508, -61.76788641201265 -12.45078745217862, -63.4502 -12.2065, -63.43970686544161 -12.15908276363843, -63.12557272731086 -10.73954767675978, -63.1139 -10.6868, -61.4403 -10.9299, -61.45649022242618 -11.00508689858921, -61.75160674542639 -12.37559902021068))",RO,11,73.72,76.08,82.76,44.48,31.81,32.56,13.59,8.04,17.89,55.36,64.4,72.17,7,7,8,4,3,3,1,0,1,5,6,7,73.98,7,51.41,5,18.2,1,47.02,4,18.18,10.0,0.0,46.15,61.54,61.54,78.57,91.67,80.0,33.33,18.18,20.0
231,69,"POLYGON ((-62.06470748799742 -13.82108438675674, -62.08052704772383 -13.89411658006562, -62.081 -13.8963, -62.08100321351718 -13.89629953313877, -63.7729 -13.6505, -63.75824660229586 -13.5849094231228, -63.43970686544161 -12.15908276363843, -63.4335 -12.1313, -61.75160674542639 -12.37559902021068, -61.7516 -12.3756, -61.75277929081187 -12.38104428517794, -61.76788641201265 -12.45078745217862, -62.06470748799742 -13.82108438675674))",RO,11,74.49,69.36,71.95,44.61,44.45,38.73,8.46,21.13,19.14,40.71,66.47,81.03,7,6,7,4,4,3,0,2,1,4,6,8,74.94,7,52.68,5,22.45,2,42.76,4,18.18,10.0,9.09,53.85,46.15,38.46,85.71,66.67,80.0,41.67,18.18,10.0
232,57,"POLYGON ((-59.92584489072397 3.458926521017065, -61.5739 3.69833, -61.55795461942682 3.773573407949988, -61.2514 5.22015, -61.25133441580487 5.220140473153949, -59.6001 4.98028, -59.61620335188104 4.905060486896704, -59.9258 3.45892, -59.92584489072397 3.458926521017065))",RR,14,35.24,43.84,40.49,59.49,71.87,64.36,70.35,37.94,33.36,38.54,41.62,42.79,3,4,4,5,7,6,7,3,3,3,4,4,40.69,4,57.73,5,58.07,5,37.86,3,63.64,36.36,41.67,7.69,15.38,7.69,7.69,50.0,45.45,16.67,45.45,33.33
232,58,"POLYGON ((-59.92584489072397 3.458926521017065, -60.23353945879983 2.016166129641082, -60.2343 2.0126, -61.8803 2.25172, -61.86436256472143 2.326974561753135, -61.558 3.77358, -61.55795461942682 3.773573407949988, -59.9098 3.53416, -59.92584489072397 3.458926521017065))",RR,14,39.51,44.17,45.27,61.22,69.14,63.1,77.55,40.97,32.43,43.19,46.19,52.29,3,4,4,6,6,6,7,4,3,4,4,5,45.53,4,58.89,5,61.06,6,40.68,4,45.45,36.36,41.67,7.69,7.69,7.69,7.69,58.33,63.64,33.33,18.18,16.67
232,59,"POLYGON ((-60.23353945879983 2.016166129641082, -60.52580233635735 0.6414103393767809, -60.5418 0.56616, -62.1869 0.80514, -62.17095482269893 0.8803834375933572, -61.8644 2.32698, -61.86436256472143 2.326974561753135, -60.2183 2.08785, -60.23353945879983 2.016166129641082))",RR,14,42.41,43.81,51.61,72.94,66.19,63.54,76.04,48.13,30.31,40.13,50.25,45.46,4,4,5,7,6,6,7,4,3,4,5,4,43.94,4,63.9,6,62.95,6,40.23,4,45.45,18.18,50.0,7.69,15.38,7.69,7.69,33.33,63.64,41.67,36.36,33.33
232,60,"POLYGON ((-60.84874517730107 -0.8803834375933572, -62.49389766364265 -0.64141033937678, -62.4939 -0.64141, -62.171 0.88039, -62.17095482269893 0.8803834375933572, -60.52580233635735 0.6414103393767809, -60.5258 0.64141, -60.8487 -0.88039, -60.84874517730107 -0.8803834375933572))",RR,14,39.37,49.68,63.04,73.28,68.36,71.3,62.89,47.07,40.83,33.68,55.02,57.9,3,4,6,7,6,7,6,4,4,3,5,5,49.25,4,68.36,6,60.77,6,42.9,4,36.36,45.45,16.67,15.38,0.0,0.0,15.38,25.0,27.27,58.33,27.27,33.33
232,61,"POLYGON ((-61.15533948987128 -2.326974263281136, -62.8014 -2.08785, -62.78540027036141 -2.012589942523173, -62.49389766364265 -0.64141033937678, -62.4779 -0.56616, -60.8328 -0.80514, -60.84874517730107 -0.8803834375933572, -61.1553 -2.32698, -61.15533948987128 -2.326974263281136))",AM,13,46.23,45.78,73.5,68.37,63.3,56.09,61.56,38.59,34.81,46.52,54.63,69.74,4,4,7,6,6,5,6,3,3,4,5,6,54.38,5,68.26,6,52.43,5,45.36,4,18.18,54.55,16.67,15.38,23.08,15.38,23.08,50.0,54.55,50.0,18.18,8.33
232,62,"POLYGON ((-61.46174548222307 -3.773563393184172, -63.1099 -3.53415, -63.09385512283023 -3.458916519048125, -62.78540027036141 -2.012589942523173, -61.1394 -2.25171, -61.15533948987128 -2.326974263281136, -61.4617 -3.77357, -61.46174548222307 -3.773563393184172))",AM,13,60.82,50.72,60.53,69.84,60.24,48.68,46.26,29.92,33.37,49.61,62.3,69.79,6,5,6,6,6,4,4,2,3,4,6,6,60.72,6,63.7,6,41.93,4,48.46,4,18.18,36.36,18.18,7.69,23.08,30.77,23.08,58.33,45.45,50.0,27.27,8.33
232,63,"POLYGON ((-61.76836548233338 -5.220120487553969, -63.4196 -4.98025, -63.40349644280884 -4.905030516741749, -63.0939 -3.45891, -63.09385512283023 -3.458916519048125, -61.4458 -3.69832, -61.46174548222307 -3.773563393184172, -61.7683 -5.22013, -61.76836548233338 -5.220120487553969))",AM,13,58.44,79.12,75.87,71.79,58.6,37.44,23.46,15.51,38.38,41.92,77.11,55.63,5,7,7,7,5,3,2,1,3,4,7,5,64.14,6,68.16,6,25.73,2,52.16,5,18.18,9.09,10.0,15.38,15.38,46.15,69.23,83.33,45.45,50.0,0.0,25.0
232,64,"POLYGON ((-62.05933358591823 -6.591365121397825, -62.07287644801522 -6.655188532790954, -62.0753 -6.66661, -62.07530601034025 -6.666609126950335, -63.7307 -6.42615, -63.71837815424675 -6.368866974290396, -63.4035 -4.90503, -63.40349644280884 -4.905030516741749, -61.7524 -5.14488, -61.76836548233338 -5.220120487553969, -62.05933358591823 -6.591365121397825))",AM,13,61.4,80.34,78.72,71.62,57.88,37.84,23.57,10.68,43.19,42.92,83.99,69.65,6,8,7,7,5,3,2,1,4,4,8,6,70.46,7,68.91,6,24.38,2,56.3,5,27.27,9.09,9.09,7.69,23.08,53.85,69.23,83.33,45.45,33.33,9.09,9.09
232,65,"POLYGON ((-64.03185200181412 -7.817916508811421, -63.71837815424675 -6.368866974290396, -63.7145 -6.35094, -62.05933358591823 -6.591365121397825, -62.0593 -6.59137, -62.07287644801522 -6.655188532790954, -62.07530601034025 -6.666609126950335, -62.383 -8.11298, -62.38305515546097 -8.112971987593921, -64.04349999999999 -7.87176, -64.03185200181412 -7.817916508811421))",AM,13,59.54,86.97,75.9,64.07,56.88,31.41,8.26,12.52,40.71,42.48,89.34,71.09,5,8,7,6,5,3,0,1,4,4,8,7,72.08,7,65.34,6,17.53,1,57.07,5,0.0,10.0,0.0,15.38,38.46,69.23,92.31,83.33,36.36,41.67,0.0,9.09
232,66,"POLYGON ((-62.67554804675202 -9.48391302147235, -62.68661139804052 -9.535767964635802, -62.6916 -9.559150000000001, -62.69162166483049 -9.559146853088487, -64.3584 -9.31704, -64.34565232226578 -9.258517690092562, -64.03185200181412 -7.817916508811421, -64.02719999999999 -7.79656, -62.367 -8.03772, -62.38305515546097 -8.112971987593921, -62.67554804675202 -9.48391302147235))",RO,11,68.63,72.14,78.56,62.54,56.64,31.08,2.15,17.2,39.16,43.05,82.12,73.95,6,7,7,6,5,3,0,1,3,4,8,7,71.56,7,64.86,6,16.8,1,54.43,5,0.0,20.0,0.0,30.77,38.46,61.54,100.0,66.67,36.36,41.67,9.09,18.18
232,67,"POLYGON ((-64.65922510352175 -10.68781721624144, -64.34565232226578 -9.258517690092562, -64.342 -9.24187, -62.67554804675202 -9.48391302147235, -62.6755 -9.483919999999999, -62.68661139804052 -9.535767964635802, -62.69162166483049 -9.559146853088487, -62.98538155148827 -10.9298881548863, -63.0015 -11.0051, -64.6755 -10.762, -64.65922510352175 -10.68781721624144))",RO,11,70.42,74.28,65.33,66.34,51.67,27.07,1.71,15.27,32.64,39.99,72.19,70.25,7,7,6,6,5,2,0,1,3,3,7,7,71.57,7,60.76,6,14.67,1,48.03,4,9.09,20.0,10.0,15.38,23.08,53.85,100.0,75.0,54.55,41.67,9.09,9.09
232,68,"POLYGON ((-63.29660674543855 -12.37559902026716, -63.29777929081218 -12.38104428517939, -63.3128 -12.4508, -63.31288641216927 -12.45078745290166, -64.9953 -12.2065, -64.98480686544163 -12.1590827636385, -64.65922510352175 -10.68781721624144, -64.65900000000001 -10.6868, -62.98538155148827 -10.9298881548863, -62.9853 -10.9299, -63.29660674543855 -12.37559902026716))",RO,11,54.15,73.93,64.56,61.13,49.04,26.07,7.18,14.99,28.15,51.99,68.29,69.56,5,7,6,6,4,2,0,1,2,5,6,6,65.75,6,57.72,5,16.11,1,49.55,4,9.09,20.0,20.0,38.46,46.15,69.23,92.31,83.33,72.73,25.0,9.09,8.33
233,57,"POLYGON ((-61.16130335188105 4.905060486896705, -61.45682034618619 3.524686724366512, -61.4709 3.45892, -63.11894316288205 3.698321743599048, -63.119 3.69833, -62.81235316447722 5.144893196637526, -62.7964 5.22015, -61.1452 4.98028, -61.16130335188105 4.905060486896705))",RR,14,30.85,41.97,54.79,66.25,64.92,67.3,62.15,51.78,29.48,41.5,41.01,26.95,3,4,5,6,6,6,6,5,2,4,4,2,32.64,3,62.14,6,60.74,6,37.1,3,58.33,33.33,33.33,25.0,14.29,8.33,7.14,45.45,50.0,36.36,54.55,72.73
233,58,"POLYGON ((-61.77930246063994 2.01260035744379, -63.4254 2.25172, -63.40945776737389 2.326973865212075, -63.11894316288205 3.698321743599048, -63.103 3.77358, -61.4548 3.53416, -61.45682034618619 3.524686724366512, -61.7793 2.0126, -61.77930246063994 2.01260035744379))",RR,14,36.41,56.61,57.0,68.98,62.92,70.9,65.07,45.78,31.64,49.7,39.58,31.44,3,5,5,6,6,7,6,4,3,4,3,3,40.38,4,62.8,6,61.23,6,40.05,4,41.67,11.11,25.0,18.18,21.43,8.33,7.14,54.55,58.33,27.27,45.45,45.45
233,59,"POLYGON ((-61.77930246063994 2.01260035744379, -62.07203228359266 0.6360736445608171, -62.0869 0.56616, -63.73196776007168 0.8051353165776721, -63.732 0.80514, -63.4095 2.32698, -63.40945776737389 2.326973865212075, -61.7633 2.08785, -61.77930246063994 2.01260035744379))",AM,13,33.24,49.29,62.33,68.28,64.3,70.25,57.66,32.5,27.91,51.91,44.91,34.36,3,4,6,6,6,7,5,3,2,5,4,3,38.48,3,64.84,6,54.27,5,41.28,4,50.0,30.0,25.0,9.09,14.29,0.0,14.29,45.45,58.33,18.18,25.0,45.45
233,60,"POLYGON ((-62.39384517721906 -0.8803834372063642, -64.0389 -0.64141, -64.03776771640416 -0.6360736445458784, -63.73196776007168 0.8051353165776721, -63.716 0.88039, -62.0709 0.64141, -62.07203228359266 0.6360736445608171, -62.3938 -0.88039, -62.39384517721906 -0.8803834372063642))",AM,13,44.83,46.11,60.25,60.2,72.55,63.95,46.69,27.91,36.76,62.79,57.22,46.84,4,4,6,6,7,6,4,2,3,6,5,4,45.89,4,64.76,6,46.7,4,51.96,5,41.67,50.0,16.67,25.0,7.14,0.0,28.57,54.55,41.67,18.18,25.0,45.45
233,61,"POLYGON ((-62.39384517721906 -0.8803834372063642, -62.68444772460074 -2.251703067306646, -62.7004 -2.32698, -64.34650000000001 -2.08785, -64.33049547650234 -2.012590657103919, -64.03776771640416 -0.6360736445458784, -64.02290000000001 -0.56616, -62.3779 -0.80514, -62.39384517721906 -0.8803834372063642))",AM,13,55.05,53.49,69.46,65.27,65.49,58.19,47.96,25.68,47.08,60.04,63.86,56.15,5,5,6,6,6,5,4,2,4,6,6,5,54.99,5,66.67,6,44.65,4,56.91,5,33.33,44.44,25.0,8.33,0.0,25.0,28.57,54.55,33.33,18.18,25.0,0.0
233,62,"POLYGON ((-63.00684548222308 -3.773563393184171, -64.655 -3.53415, -64.65189373226815 -3.519584906841055, -64.3305 -2.01259, -64.33049547650234 -2.012590657103919, -62.68444772460074 -2.251703067306646, -62.6844 -2.25171, -63.0068 -3.77357, -63.00684548222308 -3.773563393184171))",AM,13,62.37,48.65,68.61,70.2,48.47,48.83,51.2,30.56,37.35,52.08,64.83,67.49,6,4,6,7,4,4,5,3,3,5,6,6,60.27,6,61.69,6,44.29,4,51.4,5,8.33,55.56,8.33,8.33,28.57,41.67,35.71,54.55,41.67,45.45,16.67,9.09
233,63,"POLYGON ((-63.00684548222308 -3.773563393184171, -63.29745153129118 -5.144872514214652, -63.3134 -5.22013, -64.96468556862973 -4.980252096407133, -64.96469999999999 -4.98025, -64.65189373226815 -3.519584906841055, -64.63890000000001 -3.45891, -62.9909 -3.69832, -63.00684548222308 -3.773563393184171))",AM,13,71.59,54.76,75.27,73.49,49.54,28.97,46.0,28.53,38.3,59.46,66.92,76.36,7,5,7,7,4,2,4,2,3,5,6,7,68.39,6,65.44,6,35.28,3,54.76,5,9.09,11.11,8.33,0.0,35.71,50.0,50.0,72.73,50.0,18.18,8.33,9.09
233,64,"POLYGON ((-63.60442878912046 -6.591365818168057, -63.61764155435122 -6.653614304962486, -63.6204 -6.66661, -63.62040601034025 -6.666609126950335, -65.2758 -6.42615, -65.26277601358183 -6.36562129171885, -64.96468556862973 -4.980252096407133, -64.9485 -4.90503, -63.29745153129118 -5.144872514214652, -63.2974 -5.14488, -63.60442878912046 -6.591365818168057))",AM,13,72.73,74.92,75.53,61.99,49.74,30.27,33.73,24.21,31.86,51.18,65.49,81.26,7,7,7,6,4,3,3,2,3,5,6,8,76.39,7,61.76,6,29.77,2,48.99,4,0.0,11.11,8.33,15.38,21.43,50.0,57.14,63.64,58.33,27.27,9.09,9.09
233,65,"POLYGON ((-65.57695200181416 -7.817916508811589, -65.26277601358183 -6.36562129171885, -65.25960000000001 -6.35094, -63.60442878912046 -6.591365818168057, -63.6044 -6.59137, -63.61764155435122 -6.653614304962486, -63.62040601034025 -6.666609126950335, -63.9281 -8.11298, -63.92815515546097 -8.112971987593919, -65.5886 -7.87176, -65.57695200181416 -7.817916508811589))",AM,13,86.12,69.1,75.97,69.87,38.01,19.76,20.31,16.69,26.78,43.9,63.27,67.49,8,6,7,6,3,1,2,1,2,4,6,6,74.4,7,60.31,6,19.06,1,43.54,4,0.0,10.0,0.0,7.69,50.0,66.67,78.57,81.82,66.67,36.36,20.0,9.09
